2013-05-19,-114891.18078597638,-181542.96439148983,2138.0584188974753,-59484.40317129189,-110300.77910089947
2013-05-20,-114891.18078597638,-181542.96439148983,2138.0584188974753,-59484.40317129189,-110300.77910089947
2013-05-21,-114891.18078597638,-181542.96439148983,2138.0584188974753,-59484.40317129189,-110300.77910089947
2013-05-22,-114891.18078597638,-181542.96439148983,2138.0584188974753,-59484.40317129189,-110300.77910089947
2013-05-23,-114891.18078597638,-181542.96439148983,2138.0584188974753,-59484.40317129189,-110300.77910089947
2013-05-24,-36086.63603884306,-81017.29955293739,85351.57129548148,95157.27937261254,-33622.466556497646
2013-05-25,-23068.88160698008,-70177.46703402066,93722.43329200795,105372.68332131571,-25764.371280839565
2013-05-26,1106.9480521923542,-50046.34949889158,109268.31985698425,124344.14779747667,-11170.765768904661
2013-05-27,14124.702484054855,-39206.51697997545,117639.18185351026,134559.5517461792,-3312.6704932470457
2013-05-28,92929.24723118819,61319.147858576995,200852.69473009426,289201.2342900837,73365.64205115478
2013-05-29,14124.702484054855,-39206.51697997545,117639.18185351026,134559.5517461792,-3312.6704932470457
2013-05-30,55935.48505701679,33755.18963463756,161322.81451888062,184822.38416545544,36124.105684112
2013-05-31,106146.82357991468,75565.9722075995,193610.42507690942,224224.6565390221,66433.9017473626
2013-06-01,141416.6015972768,104934.97656919583,216290.1004369562,251901.85935570474,87724.30766663268
2013-06-02,171299.7226083492,129818.5329919281,235505.97083292127,275351.9984694738,105763.08795459449
2013-06-03,206569.5006257105,159187.5373535234,258185.64619296708,303029.20128615544,127053.4938738638
2013-06-04,256780.83914860841,200998.31992648533,290473.2567509959,342431.47365972213,157363.28993711437
2013-06-05,335585.3838957418,301523.9847650378,373686.7696275799,497073.15620362654,234041.6024815162
2013-06-06,335585.3838957418,301523.9847650378,373686.7696275799,497073.15620362654,234041.6024815162
2013-06-07,177976.2944014751,100472.65508793289,207259.74387441188,187789.7911158177,80684.97739271255
2013-06-08,155214.89327910062,71437.46444219412,183224.8845720276,143124.07573207648,58537.70359257526
2013-06-09,142516.42738977447,55238.88439772747,169815.96306648524,118205.30820219798,46181.85610407627
2013-06-10,138574.02202790842,50209.82266865665,165652.98743611987,110468.94984386547,42345.821120511624
2013-06-11,138574.02202790842,50209.82266865665,165652.98743611987,110468.94984386547,42345.821120511624
2013-06-12,219787.07697443705,173434.3617025459,250943.37653978224,238052.6235350939,120121.75357007157
2013-06-13,219787.07697443705,173434.3617025459,250943.37653978224,238052.6235350939,120121.75357007157
2013-06-14,261597.85954739896,246396.0683171589,294627.00920515263,288315.45595437015,159558.5297474306
2013-06-15,288013.0102904554,289938.39294600737,322286.0606567029,324205.41057599476,184635.92051371676
2013-06-16,317271.5856415611,334332.41879323253,353013.5745762033,370169.8990775475,212656.20594167194
2013-06-17,342810.91449392756,369620.60735104815,379917.39830881497,415899.1296455986,237334.46219699056
2013-06-18,482635.86391328997,503505.00491624826,486099.37586316455,572024.5156646841,336293.2105956927
2013-06-19,645061.9738063472,749954.0829840268,656680.1540704893,827191.8630471411,491845.0754948127
2013-06-20,765677.3011264424,923441.4544371922,783577.2996124437,1032096.3780103216,607960.1642165735
2013-06-21,807488.0836994044,996403.1610518052,827260.932277814,1082359.2104295979,647396.9403939325
2013-06-22,828463.8635087362,1033006.8455150297,849176.2900796338,1107575.2442022325,667181.7203616994
2013-06-23,843527.0073986578,1059292.712881236,864914.1644742277,1125683.4026832504,681389.5824862017
2013-06-24,849298.8662723664,1069364.8676664182,870944.5649431844,1132622.042848874,686833.7165712916
2013-06-25,849298.8662723664,1069364.8676664182,870944.5649431844,1132622.042848874,686833.7165712916
